transaction_id,timestamp,date,time,customer_id,merchant_id,merchant_category,transaction_type,payment_method,amount,amount_category,status,account_balance,hour,day_of_week,month,month_name,quarter,year
TXN00002932,2024-08-03 23:19:26,2024-08-03,23:19:26,CUST000095,MERCH000196,online_shopping,purchase,credit_card,56.02,large,approved,4384.42,23,Saturday,8,August,3,2024
TXN00002933,2024-08-04 02:59:08,2024-08-04,02:59:08,CUST000089,MERCH000096,retail,purchase,debit_card,36.59,medium,approved,1211.33,2,Sunday,8,August,3,2024
TXN00002934,2024-08-04 04:21:49,2024-08-04,04:21:49,CUST000112,MERCH000039,gas_station,purchase,bank_transfer,80.41,large,approved,3913.34,4,Sunday,8,August,3,2024
TXN00002935,2024-08-04 05:12:13,2024-08-04,05:12:13,CUST000075,MERCH000043,online_shopping,fee,debit_card,-7.55,small,approved,6540.96,5,Sunday,8,August,3,2024
TXN00002936,2024-08-04 05:48:22,2024-08-04,05:48:22,CUST000147,MERCH000165,utilities,purchase,credit_card,29.03,medium,approved,9691.26,5,Sunday,8,August,3,2024
TXN00002939,2024-08-04 13:30:11,2024-08-04,13:30:11,CUST000044,MERCH000039,entertainment,purchase,credit_card,7.15,small,approved,2034.05,13,Sunday,8,August,3,2024
TXN00002940,2024-08-04 14:45:10,2024-08-04,14:45:10,CUST000176,MERCH000130,retail,withdrawal,credit_card,155.25,very_large,pending,6273.97,14,Sunday,8,August,3,2024
TXN00002941,2024-08-04 15:50:25,2024-08-04,15:50:25,CUST000071,MERCH000125,restaurant,purchase,credit_card,16.44,medium,approved,2466.64,15,Sunday,8,August,3,2024
TXN00002942,2024-08-04 15:55:29,2024-08-04,15:55:29,CUST000066,MERCH000165,groceries,purchase,debit_card,2.29,small,approved,2061.53,15,Sunday,8,August,3,2024
TXN00002943,2024-08-04 16:19:59,2024-08-04,16:19:59,CUST000146,MERCH000101,transportation,purchase,debit_card,23.91,medium,approved,5141.28,16,Sunday,8,August,3,2024
TXN00002944,2024-08-04 18:26:43,2024-08-04,18:26:43,CUST000060,MERCH000115,online_shopping,withdrawal,credit_card,135.07,very_large,approved,2195.48,18,Sunday,8,August,3,2024
TXN00002945,2024-08-04 20:11:16,2024-08-04,20:11:16,CUST000013,MERCH000194,other,withdrawal,cash,33.9,medium,approved,7241.14,20,Sunday,8,August,3,2024
TXN00002946,2024-08-04 20:30:52,2024-08-04,20:30:52,CUST000075,MERCH000019,restaurant,purchase,credit_card,5.61,small,approved,9379.63,20,Sunday,8,August,3,2024
TXN00002947,2024-08-04 20:52:39,2024-08-04,20:52:39,CUST000146,MERCH000069,transportation,purchase,digital_wallet,24.79,medium,approved,3996.66,20,Sunday,8,August,3,2024
TXN00002948,2024-08-05 00:13:23,2024-08-05,00:13:23,CUST000070,MERCH000044,gas_station,purchase,debit_card,27.5,medium,approved,3292.37,0,Monday,8,August,3,2024
TXN00002949,2024-08-05 00:45:03,2024-08-05,00:45:03,CUST000133,MERCH000141,utilities,fee,credit_card,-3.79,small,approved,1841.26,0,Monday,8,August,3,2024
TXN00002950,2024-08-05 02:14:54,2024-08-05,02:14:54,CUST000141,MERCH000150,restaurant,purchase,bank_transfer,16.13,medium,approved,3964.92,2,Monday,8,August,3,2024
TXN00002951,2024-08-05 03:05:47,2024-08-05,03:05:47,CUST000146,MERCH000135,utilities,transfer,credit_card,40.2,medium,approved,5640.38,3,Monday,8,August,3,2024
TXN00002952,2024-08-05 06:03:21,2024-08-05,06:03:21,CUST000176,MERCH000130,retail,purchase,debit_card,68.56,large,approved,3792.4,6,Monday,8,August,3,2024
TXN00002953,2024-08-05 07:22:36,2024-08-05,07:22:36,CUST000095,MERCH000062,other,purchase,credit_card,18.54,medium,approved,6268.45,7,Monday,8,August,3,2024
TXN00002954,2024-08-05 09:55:57,2024-08-05,09:55:57,CUST000032,MERCH000089,groceries,purchase,cash,38.92,medium,approved,6657.99,9,Monday,8,August,3,2024
TXN00002955,2024-08-05 10:13:18,2024-08-05,10:13:18,CUST000068,MERCH000133,online_shopping,refund,debit_card,-22.79,medium,approved,1068.51,10,Monday,8,August,3,2024
TXN00002956,2024-08-05 10:38:38,2024-08-05,10:38:38,CUST000095,MERCH000148,retail,withdrawal,credit_card,25.67,medium,approved,7008.05,10,Monday,8,August,3,2024
TXN00002957,2024-08-05 12:45:25,2024-08-05,12:45:25,CUST000146,MERCH000126,transportation,purchase,credit_card,15.61,medium,approved,9013.14,12,Monday,8,August,3,2024
TXN00002958,2024-08-05 13:01:47,2024-08-05,13:01:47,CUST000003,MERCH000054,groceries,purchase,cash,35.51,medium,approved,359.9,13,Monday,8,August,3,2024
TXN00002959,2024-08-05 14:11:06,2024-08-05,14:11:06,CUST000068,MERCH000076,restaurant,purchase,credit_card,6.35,small,approved,5558.39,14,Monday,8,August,3,2024
TXN00002960,2024-08-05 14:20:56,2024-08-05,14:20:56,CUST000151,MERCH000191,online_shopping,purchase,credit_card,243.2,very_large,approved,6078.36,14,Monday,8,August,3,2024
TXN00002961,2024-08-05 19:23:03,2024-08-05,19:23:03,CUST000142,MERCH000164,other,deposit,debit_card,35.52,medium,approved,7127.17,19,Monday,8,August,3,2024
TXN00002962,2024-08-05 20:32:05,2024-08-05,20:32:05,CUST000146,MERCH000144,other,purchase,digital_wallet,22.41,medium,approved,3919.11,20,Monday,8,August,3,2024
TXN00002963,2024-08-05 20:37:42,2024-08-05,20:37:42,CUST000155,MERCH000057,restaurant,transfer,credit_card,217.87,very_large,approved,8205.23,20,Monday,8,August,3,2024
TXN00002964,2024-08-05 21:31:30,2024-08-05,21:31:30,CUST000152,MERCH000064,groceries,refund,credit_card,-17.53,medium,approved,5444.98,21,Monday,8,August,3,2024
TXN00002965,2024-08-05 23:20:29,2024-08-05,23:20:29,CUST000142,MERCH000138,entertainment,transfer,digital_wallet,54.54,large,approved,4148.47,23,Monday,8,August,3,2024
TXN00002966,2024-08-06 00:38:16,2024-08-06,00:38:16,CUST000097,MERCH000099,other,deposit,credit_card,15.32,medium,approved,7220.64,0,Tuesday,8,August,3,2024
TXN00002967,2024-08-06 03:38:56,2024-08-06,03:38:56,CUST000198,MERCH000102,retail,purchase,debit_card,36.67,medium,approved,9281.02,3,Tuesday,8,August,3,2024
TXN00002968,2024-08-06 04:32:28,2024-08-06,04:32:28,CUST000124,MERCH000099,online_shopping,withdrawal,bank_transfer,27.33,medium,approved,8138.82,4,Tuesday,8,August,3,2024
TXN00002969,2024-08-06 05:31:22,2024-08-06,05:31:22,CUST000039,MERCH000051,gas_station,purchase,digital_wallet,265.43,very_large,approved,9313.58,5,Tuesday,8,August,3,2024
TXN00002970,2024-08-06 05:33:01,2024-08-06,05:33:01,CUST000056,MERCH000027,other,purchase,credit_card,26.97,medium,approved,2732.75,5,Tuesday,8,August,3,2024
TXN00002971,2024-08-06 08:15:58,2024-08-06,08:15:58,CUST000144,MERCH000135,entertainment,transfer,credit_card,5.93,small,approved,1273.28,8,Tuesday,8,August,3,2024
TXN00002972,2024-08-06 12:52:08,2024-08-06,12:52:08,CUST000186,MERCH000091,retail,purchase,credit_card,85.64,large,approved,5390.06,12,Tuesday,8,August,3,2024
TXN00002973,2024-08-06 13:43:55,2024-08-06,13:43:55,CUST000034,MERCH000041,entertainment,refund,digital_wallet,-9.02,small,approved,539.86,13,Tuesday,8,August,3,2024
TXN00002974,2024-08-06 16:08:56,2024-08-06,16:08:56,CUST000017,MERCH000118,online_shopping,transfer,bank_transfer,102.26,very_large,approved,6778.44,16,Tuesday,8,August,3,2024
TXN00002975,2024-08-06 19:27:27,2024-08-06,19:27:27,CUST000175,MERCH000126,restaurant,transfer,credit_card,485.83,very_large,approved,2476.02,19,Tuesday,8,August,3,2024
TXN00002976,2024-08-06 21:10:17,2024-08-06,21:10:17,CUST000183,MERCH000097,retail,purchase,debit_card,24.32,medium,approved,4598.07,21,Tuesday,8,August,3,2024
TXN00002977,2024-08-06 21:26:26,2024-08-06,21:26:26,CUST000054,MERCH000121,restaurant,refund,digital_wallet,-17.05,medium,approved,6590.06,21,Tuesday,8,August,3,2024
TXN00002978,2024-08-06 21:41:47,2024-08-06,21:41:47,CUST000076,MERCH000141,online_shopping,purchase,credit_card,84.32,large,approved,4882.64,21,Tuesday,8,August,3,2024
TXN00002979,2024-08-07 03:49:02,2024-08-07,03:49:02,CUST000141,MERCH000117,gas_station,refund,credit_card,-62.83,large,approved,2437.01,3,Wednesday,8,August,3,2024
TXN00002980,2024-08-07 05:22:17,2024-08-07,05:22:17,CUST000070,MERCH000066,entertainment,purchase,credit_card,28.87,medium,approved,8815.67,5,Wednesday,8,August,3,2024
TXN00002981,2024-08-07 05:27:36,2024-08-07,05:27:36,CUST000175,MERCH000131,online_shopping,purchase,debit_card,250.29,very_large,approved,7668.9,5,Wednesday,8,August,3,2024
TXN00002982,2024-08-07 06:28:44,2024-08-07,06:28:44,CUST000022,MERCH000011,restaurant,purchase,digital_wallet,5.82,small,approved,6050.62,6,Wednesday,8,August,3,2024
TXN00002983,2024-08-07 09:42:21,2024-08-07,09:42:21,CUST000013,MERCH000133,other,purchase,digital_wallet,13.43,medium,approved,7015.55,9,Wednesday,8,August,3,2024
TXN00002984,2024-08-07 11:06:07,2024-08-07,11:06:07,CUST000039,MERCH000060,transportation,purchase,credit_card,20.54,medium,approved,4211.73,11,Wednesday,8,August,3,2024
TXN00002985,2024-08-07 12:01:07,2024-08-07,12:01:07,CUST000056,MERCH000130,entertainment,purchase,credit_card,95.25,large,approved,3821.33,12,Wednesday,8,August,3,2024
TXN00002986,2024-08-07 12:11:40,2024-08-07,12:11:40,CUST000024,MERCH000092,healthcare,purchase,debit_card,41.7,medium,approved,1685.1,12,Wednesday,8,August,3,2024
TXN00002987,2024-08-07 13:09:36,2024-08-07,13:09:36,CUST000015,MERCH000077,gas_station,transfer,cash,40.04,medium,approved,8055.56,13,Wednesday,8,August,3,2024
TXN00002988,2024-08-07 17:37:29,2024-08-07,17:37:29,CUST000148,MERCH000104,retail,purchase,debit_card,10.74,medium,approved,3872.34,17,Wednesday,8,August,3,2024
TXN00002989,2024-08-07 23:50:17,2024-08-07,23:50:17,CUST000032,MERCH000064,transportation,purchase,debit_card,7.44,small,approved,6954.01,23,Wednesday,8,August,3,2024
TXN00002990,2024-08-08 00:02:43,2024-08-08,00:02:43,CUST000183,MERCH000141,utilities,purchase,debit_card,55.49,large,approved,3069.43,0,Thursday,8,August,3,2024
TXN00002991,2024-08-08 03:15:20,2024-08-08,03:15:20,CUST000075,MERCH000054,transportation,refund,credit_card,-14.71,medium,declined,7980.29,3,Thursday,8,August,3,2024
TXN00002992,2024-08-08 03:45:59,2024-08-08,03:45:59,CUST000142,MERCH000140,healthcare,purchase,debit_card,91.32,large,approved,1141.91,3,Thursday,8,August,3,2024
TXN00002993,2024-08-08 04:28:54,2024-08-08,04:28:54,CUST000044,MERCH000146,transportation,purchase,bank_transfer,7.9,small,approved,6287.64,4,Thursday,8,August,3,2024
TXN00002994,2024-08-08 05:41:14,2024-08-08,05:41:14,CUST000047,MERCH000018,transportation,purchase,credit_card,50.76,large,approved,8095.19,5,Thursday,8,August,3,2024
TXN00002995,2024-08-08 06:10:27,2024-08-08,06:10:27,CUST000127,MERCH000145,entertainment,purchase,debit_card,31.74,medium,approved,6636.48,6,Thursday,8,August,3,2024
TXN00002996,2024-08-08 06:44:34,2024-08-08,06:44:34,CUST000121,MERCH000167,restaurant,purchase,credit_card,17.93,medium,approved,6991.55,6,Thursday,8,August,3,2024
TXN00002998,2024-08-08 13:31:47,2024-08-08,13:31:47,CUST000148,MERCH000141,retail,refund,debit_card,-21.81,medium,approved,5634.42,13,Thursday,8,August,3,2024
TXN00002999,2024-08-08 13:33:55,2024-08-08,13:33:55,CUST000142,MERCH000045,gas_station,purchase,debit_card,32.09,medium,approved,752.35,13,Thursday,8,August,3,2024
TXN00003000,2024-08-08 13:49:22,2024-08-08,13:49:22,CUST000099,MERCH000128,retail,purchase,digital_wallet,13.58,medium,approved,2582.95,13,Thursday,8,August,3,2024
TXN00003001,2024-08-08 15:50:06,2024-08-08,15:50:06,CUST000175,MERCH000102,retail,purchase,credit_card,55.46,large,approved,7247.09,15,Thursday,8,August,3,2024
TXN00003002,2024-08-08 22:36:17,2024-08-08,22:36:17,CUST000133,MERCH000117,gas_station,purchase,debit_card,110.51,very_large,approved,9459.67,22,Thursday,8,August,3,2024
TXN00003003,2024-08-08 22:50:04,2024-08-08,22:50:04,CUST000198,MERCH000147,healthcare,deposit,credit_card,50.99,large,approved,5463.63,22,Thursday,8,August,3,2024
TXN00003004,2024-08-08 22:51:59,2024-08-08,22:51:59,CUST000156,MERCH000147,gas_station,purchase,cash,59.24,large,approved,7283.35,22,Thursday,8,August,3,2024
TXN00003005,2024-08-09 04:32:17,2024-08-09,04:32:17,CUST000013,MERCH000021,restaurant,refund,credit_card,-17.68,medium,approved,6867.44,4,Friday,8,August,3,2024
TXN00003006,2024-08-09 05:14:40,2024-08-09,05:14:40,CUST000068,MERCH000024,groceries,refund,digital_wallet,-138.13,very_large,approved,9993.9,5,Friday,8,August,3,2024
TXN00003007,2024-08-09 05:21:22,2024-08-09,05:21:22,CUST000125,MERCH000158,groceries,purchase,credit_card,33.58,medium,approved,7970.54,5,Friday,8,August,3,2024
TXN00003008,2024-08-09 06:17:05,2024-08-09,06:17:05,CUST000146,MERCH000048,online_shopping,deposit,credit_card,144.25,very_large,approved,6313.71,6,Friday,8,August,3,2024
TXN00003009,2024-08-09 06:29:12,2024-08-09,06:29:12,CUST000118,MERCH000163,online_shopping,purchase,credit_card,106.41,very_large,approved,1240.08,6,Friday,8,August,3,2024
TXN00003010,2024-08-09 08:38:27,2024-08-09,08:38:27,CUST000152,MERCH000110,healthcare,refund,bank_transfer,-12.03,medium,approved,3690.35,8,Friday,8,August,3,2024
TXN00003011,2024-08-09 08:53:55,2024-08-09,08:53:55,CUST000055,MERCH000059,retail,purchase,credit_card,67.09,large,approved,2581.92,8,Friday,8,August,3,2024
TXN00003013,2024-08-09 12:10:37,2024-08-09,12:10:37,CUST000013,MERCH000048,entertainment,purchase,credit_card,50.9,large,approved,4517.11,12,Friday,8,August,3,2024
TXN00003014,2024-08-09 13:14:08,2024-08-09,13:14:08,CUST000126,MERCH000055,other,purchase,credit_card,71.04,large,approved,5399.47,13,Friday,8,August,3,2024
TXN00003015,2024-08-09 17:45:20,2024-08-09,17:45:20,CUST000143,MERCH000137,utilities,purchase,credit_card,17.32,medium,approved,9651.75,17,Friday,8,August,3,2024
TXN00003016,2024-08-09 18:54:47,2024-08-09,18:54:47,CUST000070,MERCH000077,healthcare,purchase,debit_card,283.52,very_large,approved,8383.17,18,Friday,8,August,3,2024
TXN00003018,2024-08-09 21:30:46,2024-08-09,21:30:46,CUST000013,MERCH000154,groceries,purchase,debit_card,14.28,medium,approved,1507.97,21,Friday,8,August,3,2024
TXN00003019,2024-08-09 22:15:02,2024-08-09,22:15:02,CUST000021,MERCH000180,transportation,purchase,credit_card,8.69,small,approved,325.41,22,Friday,8,August,3,2024
TXN00003020,2024-08-09 22:40:20,2024-08-09,22:40:20,CUST000145,MERCH000085,restaurant,purchase,debit_card,185.47,very_large,approved,1342.93,22,Friday,8,August,3,2024
TXN00003021,2024-08-10 00:04:29,2024-08-10,00:04:29,CUST000075,MERCH000044,healthcare,purchase,debit_card,29.05,medium,approved,7428.8,0,Saturday,8,August,3,2024
TXN00003022,2024-08-10 01:51:35,2024-08-10,01:51:35,CUST000142,MERCH000139,utilities,purchase,credit_card,12.88,medium,declined,4166.11,1,Saturday,8,August,3,2024
TXN00003023,2024-08-10 02:32:40,2024-08-10,02:32:40,CUST000160,MERCH000051,utilities,purchase,credit_card,18.07,medium,approved,1262.95,2,Saturday,8,August,3,2024
TXN00003024,2024-08-10 03:07:57,2024-08-10,03:07:57,CUST000169,MERCH000170,other,purchase,credit_card,7.21,small,declined,7416.29,3,Saturday,8,August,3,2024
TXN00003025,2024-08-10 03:29:47,2024-08-10,03:29:47,CUST000034,MERCH000190,other,purchase,credit_card,62.02,large,approved,2026.38,3,Saturday,8,August,3,2024
TXN00003026,2024-08-10 03:36:00,2024-08-10,03:36:00,CUST000108,MERCH000163,online_shopping,deposit,debit_card,148.54,very_large,approved,5931.53,3,Saturday,8,August,3,2024
TXN00003027,2024-08-10 05:29:54,2024-08-10,05:29:54,CUST000146,MERCH000064,transportation,purchase,debit_card,44.86,medium,approved,7441.27,5,Saturday,8,August,3,2024
TXN00003028,2024-08-10 08:18:34,2024-08-10,08:18:34,CUST000149,MERCH000095,other,purchase,debit_card,16.18,medium,approved,6119.8,8,Saturday,8,August,3,2024
TXN00003029,2024-08-10 08:30:58,2024-08-10,08:30:58,CUST000152,MERCH000146,groceries,purchase,credit_card,152.34,very_large,approved,9937.0,8,Saturday,8,August,3,2024
TXN00003030,2024-08-10 10:36:42,2024-08-10,10:36:42,CUST000045,MERCH000142,gas_station,purchase,credit_card,72.38,large,approved,4398.21,10,Saturday,8,August,3,2024
TXN00003031,2024-08-10 11:12:04,2024-08-10,11:12:04,CUST000036,MERCH000120,healthcare,purchase,credit_card,5.79,small,approved,3186.87,11,Saturday,8,August,3,2024
TXN00003032,2024-08-10 13:54:35,2024-08-10,13:54:35,CUST000129,MERCH000049,groceries,purchase,debit_card,27.28,medium,approved,2091.85,13,Saturday,8,August,3,2024
TXN00003033,2024-08-10 20:30:31,2024-08-10,20:30:31,CUST000146,MERCH000197,transportation,purchase,debit_card,10.41,medium,approved,5087.42,20,Saturday,8,August,3,2024
TXN00003034,2024-08-10 21:34:20,2024-08-10,21:34:20,CUST000068,MERCH000145,entertainment,purchase,credit_card,144.3,very_large,approved,8539.55,21,Saturday,8,August,3,2024
TXN00003035,2024-08-10 22:59:04,2024-08-10,22:59:04,CUST000022,MERCH000149,other,transfer,cash,52.56,large,approved,9474.46,22,Saturday,8,August,3,2024
TXN00003036,2024-08-11 01:53:03,2024-08-11,01:53:03,CUST000146,MERCH000142,online_shopping,purchase,credit_card,8.34,small,approved,9723.34,1,Sunday,8,August,3,2024
TXN00003037,2024-08-11 02:02:29,2024-08-11,02:02:29,CUST000058,MERCH000003,entertainment,purchase,bank_transfer,28.61,medium,approved,5360.65,2,Sunday,8,August,3,2024
TXN00003038,2024-08-11 02:16:27,2024-08-11,02:16:27,CUST000032,MERCH000159,online_shopping,refund,credit_card,-71.65,large,approved,6092.08,2,Sunday,8,August,3,2024
TXN00003039,2024-08-11 03:54:30,2024-08-11,03:54:30,CUST000031,MERCH000047,healthcare,purchase,cash,78.61,large,approved,5857.24,3,Sunday,8,August,3,2024
TXN00003040,2024-08-11 05:17:33,2024-08-11,05:17:33,CUST000066,MERCH000172,restaurant,transfer,credit_card,48.15,medium,approved,4713.13,5,Sunday,8,August,3,2024
TXN00003041,2024-08-11 06:19:38,2024-08-11,06:19:38,CUST000129,MERCH000017,other,refund,digital_wallet,-17.48,medium,approved,1607.17,6,Sunday,8,August,3,2024
TXN00003042,2024-08-11 07:41:50,2024-08-11,07:41:50,CUST000073,MERCH000081,entertainment,purchase,credit_card,89.56,large,approved,748.04,7,Sunday,8,August,3,2024
TXN00003043,2024-08-11 15:06:07,2024-08-11,15:06:07,CUST000007,MERCH000184,retail,purchase,credit_card,133.57,very_large,approved,4422.72,15,Sunday,8,August,3,2024
TXN00003044,2024-08-11 15:38:38,2024-08-11,15:38:38,CUST000020,MERCH000027,gas_station,fee,credit_card,-2.06,small,approved,1943.06,15,Sunday,8,August,3,2024
TXN00003045,2024-08-11 16:51:29,2024-08-11,16:51:29,CUST000056,MERCH000071,online_shopping,refund,bank_transfer,-22.71,medium,approved,8877.85,16,Sunday,8,August,3,2024
TXN00003046,2024-08-11 16:59:31,2024-08-11,16:59:31,CUST000141,MERCH000090,restaurant,deposit,bank_transfer,45.13,medium,approved,7640.83,16,Sunday,8,August,3,2024
TXN00003048,2024-08-11 21:44:32,2024-08-11,21:44:32,CUST000121,MERCH000130,utilities,purchase,debit_card,126.73,very_large,approved,569.38,21,Sunday,8,August,3,2024
TXN00003049,2024-08-11 23:06:43,2024-08-11,23:06:43,CUST000026,MERCH000080,groceries,deposit,debit_card,15.02,medium,approved,6260.23,23,Sunday,8,August,3,2024
TXN00003050,2024-08-11 23:38:01,2024-08-11,23:38:01,CUST000039,MERCH000190,restaurant,purchase,credit_card,74.07,large,approved,6248.59,23,Sunday,8,August,3,2024
TXN00003051,2024-08-12 02:29:02,2024-08-12,02:29:02,CUST000034,MERCH000109,gas_station,fee,credit_card,-1.43,small,approved,4448.19,2,Monday,8,August,3,2024
TXN00003052,2024-08-12 08:29:16,2024-08-12,08:29:16,CUST000015,MERCH000087,other,purchase,bank_transfer,16.04,medium,approved,6611.75,8,Monday,8,August,3,2024
TXN00003053,2024-08-12 08:52:02,2024-08-12,08:52:02,CUST000142,MERCH000006,utilities,deposit,debit_card,69.21,large,approved,8593.35,8,Monday,8,August,3,2024
TXN00003054,2024-08-12 09:01:34,2024-08-12,09:01:34,CUST000105,MERCH000101,retail,purchase,credit_card,8.92,small,approved,7604.07,9,Monday,8,August,3,2024
TXN00003055,2024-08-12 09:38:40,2024-08-12,09:38:40,CUST000160,MERCH000193,transportation,purchase,credit_card,300.0,very_large,approved,4787.0,9,Monday,8,August,3,2024
TXN00003056,2024-08-12 10:26:01,2024-08-12,10:26:01,CUST000021,MERCH000146,transportation,withdrawal,credit_card,23.44,medium,approved,2696.62,10,Monday,8,August,3,2024
TXN00003057,2024-08-12 11:50:11,2024-08-12,11:50:11,CUST000030,MERCH000055,groceries,purchase,debit_card,14.91,medium,approved,4830.59,11,Monday,8,August,3,2024
TXN00003058,2024-08-12 15:16:37,2024-08-12,15:16:37,CUST000063,MERCH000067,online_shopping,purchase,credit_card,16.55,medium,approved,9465.11,15,Monday,8,August,3,2024
TXN00003059,2024-08-12 16:53:08,2024-08-12,16:53:08,CUST000149,MERCH000185,groceries,purchase,debit_card,59.36,large,approved,8217.87,16,Monday,8,August,3,2024
TXN00003060,2024-08-12 17:35:36,2024-08-12,17:35:36,CUST000062,MERCH000147,utilities,refund,credit_card,-41.51,medium,approved,367.69,17,Monday,8,August,3,2024
